OrderID,Date,Region,Product,Category,Sales,Profit,Quantity
2026,2024-09-16 16:05:36.280233528,Manchester,Phone,Technology,63,12,3
2027,2024-09-17 06:42:20.116763968,London,Tablet,Technology,1020,251,5
2028,2024-09-17 21:19:03.953294408,Birmingham,Printer,Office Supplies,1027,133,3
2029,2024-09-18 11:55:47.789824848,Birmingham,Printer,Office Supplies,1063,287,5
2030,2024-09-19 02:32:31.626355296,Birmingham,Chair,Furniture,1085,262,4
2031,2024-09-19 17:09:15.462885736,Liverpool,Notebook,Office Supplies,136,38,2
2032,2024-09-20 07:45:59.299416176,Manchester,Laptop,Technology,958,121,4
2033,2024-09-20 22:22:43.135946616,Liverpool,Desk,Furniture,1374,300,1
2034,2024-09-21 12:59:26.972477064,Leeds,Laptop,Technology,1316,289,2
2035,2024-09-22 03:36:10.809007504,London,Phone,Technology,171,29,4
2036,2024-09-22 18:12:54.645537944,London,Notebook,Office Supplies,1220,233,1
2037,2024-09-23 08:49:38.482068384,Birmingham,Chair,Furniture,799,85,3
2038,2024-09-23 23:26:22.318598832,Birmingham,Laptop,Technology,1429,356,3
2039,2024-09-24 14:03:06.155129272,Birmingham,Tablet,Technology,734,154,5
2040,2024-09-25 04:39:49.991659712,Manchester,Printer,Office Supplies,358,39,2
2041,2024-09-25 19:16:33.828190152,Leeds,Phone,Technology,744,175,3
2042,2024-09-26 09:53:17.664720600,Leeds,Chair,Furniture,337,65,2
2043,2024-09-27 00:30:01.501251040,Leeds,Laptop,Technology,356,38,3
2044,2024-09-27 15:06:45.337781480,Leeds,Desk,Furniture,963,283,5
2045,2024-09-28 05:43:29.174311920,Birmingham,Tablet,Technology,711,206,4
2046,2024-09-28 20:20:13.010842368,London,Tablet,Technology,598,121,5
2047,2024-09-29 10:56:56.847372808,Birmingham,Laptop,Technology,1425,169,1
2048,2024-09-30 01:33:40.683903248,Leeds,Printer,Office Supplies,361,90,3
2049,2024-09-30 16:10:24.520433688,Birmingham,Laptop,Technology,922,182,1
2050,2024-10-01 06:47:08.356964136,Leeds,Phone,Technology,1132,181,1
2051,2024-10-01 21:23:52.193494576,Liverpool,Laptop,Technology,973,192,2
2052,2024-10-02 12:00:36.030025016,London,Tablet,Technology,804,164,3
2053,2024-10-03 02:37:19.866555456,Liverpool,Chair,Furniture,84,17,1
2054,2024-10-03 17:14:03.703085904,Manchester,Laptop,Technology,494,92,4
2055,2024-10-04 07:50:47.539616344,Birmingham,Printer,Office Supplies,142,31,1
2056,2024-10-04 22:27:31.376146784,Manchester,Notebook,Office Supplies,1280,363,4
2057,2024-10-05 13:04:15.212677224,Birmingham,Chair,Furniture,402,69,2
2058,2024-10-06 03:40:59.049207672,Liverpool,Desk,Furniture,952,233,1
2059,2024-10-06 18:17:42.885738112,Leeds,Monitor,Technology,1405,391,5
2060,2024-10-07 08:54:26.722268552,Leeds,Laptop,Technology,911,174,2
2061,2024-10-07 23:31:10.558798992,Birmingham,Printer,Office Supplies,208,39,4
2062,2024-10-08 14:07:54.395329440,Leeds,Chair,Furniture,1006,221,2
2063,2024-10-09 04:44:38.231859880,Liverpool,Printer,Office Supplies,73,15,1
2064,2024-10-09 19:21:22.068390320,Leeds,Desk,Furniture,453,118,3
2065,2024-10-10 09:58:05.904920760,Liverpool,Tablet,Technology,854,166,3
2066,2024-10-11 00:34:49.741451208,Manchester,Printer,Office Supplies,565,169,4
2067,2024-10-11 15:11:33.577981648,Liverpool,Chair,Furniture,781,87,4
2068,2024-10-12 05:48:17.414512088,London,Printer,Office Supplies,1437,144,3
2069,2024-10-12 20:25:01.251042528,London,Printer,Office Supplies,1455,331,4
2070,2024-10-13 11:01:45.087572976,London,Printer,Office Supplies,581,92,2
2071,2024-10-14 01:38:28.924103416,Birmingham,Phone,Technology,1005,148,5
2072,2024-10-14 16:15:12.760633856,Birmingham,Phone,Technology,201,32,5
2073,2024-10-15 06:51:56.597164296,Birmingham,Tablet,Technology,996,150,2
2074,2024-10-15 21:28:40.433694744,Liverpool,Laptop,Technology,657,69,5
2075,2024-10-16 12:05:24.270225184,Birmingham,Printer,Office Supplies,469,138,1
2076,2024-10-17 02:42:08.106755624,Manchester,Desk,Furniture,1323,190,2
2077,2024-10-17 17:18:51.943286064,London,Laptop,Technology,1190,293,4
2078,2024-10-18 07:55:35.779816512,Liverpool,Desk,Furniture,915,231,2
2079,2024-10-18 22:32:19.616346952,London,Laptop,Technology,627,179,3
2080,2024-10-19 13:09:03.452877392,Birmingham,Tablet,Technology,384,40,4
2081,2024-10-20 03:45:47.289407832,Liverpool,Printer,Office Supplies,1491,409,3
2082,2024-10-20 18:22:31.125938280,Leeds,Printer,Office Supplies,981,201,4
2083,2024-10-21 08:59:14.962468720,Manchester,Monitor,Technology,344,77,5
2084,2024-10-21 23:35:58.798999160,Birmingham,Desk,Furniture,804,184,2
2085,2024-10-22 14:12:42.635529600,Birmingham,Laptop,Technology,1444,381,1
2086,2024-10-23 04:49:26.472060048,Manchester,Laptop,Technology,235,39,4
2087,2024-10-23 19:26:10.308590488,Manchester,Notebook,Office Supplies,1319,325,4
2088,2024-10-24 10:02:54.145120928,Leeds,Notebook,Office Supplies,686,141,3
2089,2024-10-25 00:39:37.981651376,Birmingham,Phone,Technology,1341,346,5
2090,2024-10-25 15:16:21.818181816,Birmingham,Monitor,Technology,1310,390,3
2091,2024-10-26 05:53:05.654712256,London,Chair,Furniture,579,81,3
2092,2024-10-26 20:29:49.491242696,Liverpool,Notebook,Office Supplies,70,20,5
2093,2024-10-27 11:06:33.327773144,Liverpool,Chair,Furniture,960,113,1
2094,2024-10-28 01:43:17.164303584,London,Phone,Technology,916,92,3
2095,2024-10-28 16:20:01.000834024,Liverpool,Phone,Technology,843,91,3
2096,2024-10-29 06:56:44.837364464,Manchester,Phone,Technology,149,25,4
2097,2024-10-29 21:33:28.673894912,Liverpool,Desk,Furniture,801,181,5
2098,2024-10-30 12:10:12.510425352,Liverpool,Desk,Furniture,527,59,2
2099,2024-10-31 02:46:56.346955792,London,Tablet,Technology,1371,138,1
2100,2024-10-31 17:23:40.183486232,Leeds,Tablet,Technology,989,284,1
2101,2024-11-01 08:00:24.020016680,Liverpool,Phone,Technology,575,152,5
2102,2024-11-01 22:37:07.856547120,Liverpool,Monitor,Technology,383,100,4
2103,2024-11-02 13:13:51.693077560,Leeds,Laptop,Technology,51,14,4
2104,2024-11-03 03:50:35.529608000,London,Desk,Furniture,424,101,5
2105,2024-11-03 18:27:19.366138448,Leeds,Monitor,Technology,342,41,4
2106,2024-11-04 09:04:03.202668888,London,Printer,Office Supplies,886,159,1
2107,2024-11-04 23:40:47.039199328,Manchester,Desk,Furniture,1054,257,1
2108,2024-11-05 14:17:30.875729768,London,Desk,Furniture,602,93,2
2109,2024-11-06 04:54:14.712260216,Manchester,Tablet,Technology,367,87,5
2110,2024-11-06 19:30:58.548790656,Manchester,Laptop,Technology,430,45,3
2111,2024-11-07 10:07:42.385321096,London,Laptop,Technology,63,10,3
2112,2024-11-08 00:44:26.221851536,Birmingham,Notebook,Office Supplies,553,116,2
2113,2024-11-08 15:21:10.058381984,London,Chair,Furniture,280,63,2
2114,2024-11-09 05:57:53.894912424,Liverpool,Chair,Furniture,1157,249,4
2115,2024-11-09 20:34:37.731442864,Liverpool,Chair,Furniture,179,42,2
2116,2024-11-10 11:11:21.567973304,Birmingham,Chair,Furniture,887,89,2
2117,2024-11-11 01:48:05.404503752,Manchester,Printer,Office Supplies,1218,146,3
2118,2024-11-11 16:24:49.241034192,Birmingham,Printer,Office Supplies,940,257,4
2119,2024-11-12 07:01:33.077564632,Liverpool,Desk,Furniture,77,18,2
2120,2024-11-12 21:38:16.914095072,Birmingham,Phone,Technology,115,14,2
2121,2024-11-13 12:15:00.750625520,London,Tablet,Technology,1236,331,4
2122,2024-11-14 02:51:44.587155960,Birmingham,Tablet,Technology,1302,193,5
2123,2024-11-14 17:28:28.423686400,Manchester,Chair,Furniture,310,60,4
2124,2024-11-15 08:05:12.260216840,London,Desk,Furniture,1497,193,3
2125,2024-11-15 22:41:56.096747288,Leeds,Notebook,Office Supplies,509,123,5
2126,2024-11-16 13:18:39.933277728,Liverpool,Monitor,Technology,350,81,1
2127,2024-11-17 03:55:23.769808168,Liverpool,Phone,Technology,968,137,4
2128,2024-11-17 18:32:07.606338608,Birmingham,Desk,Furniture,1376,375,3
2129,2024-11-18 09:08:51.442869056,London,Phone,Technology,336,60,5
2130,2024-11-18 23:45:35.279399496,Leeds,Phone,Technology,1468,232,4
2131,2024-11-19 14:22:19.115929936,London,Phone,Technology,1083,141,2
2132,2024-11-20 04:59:02.952460376,Liverpool,Desk,Furniture,679,104,4
2133,2024-11-20 19:35:46.788990824,London,Chair,Furniture,319,33,1
2134,2024-11-21 10:12:30.625521264,Leeds,Tablet,Technology,641,138,4
2135,2024-11-22 00:49:14.462051704,Birmingham,Tablet,Technology,893,239,5
2136,2024-11-22 15:25:58.298582144,Manchester,Chair,Furniture,911,191,5
2137,2024-11-23 06:02:42.135112592,London,Phone,Technology,1434,206,4
2138,2024-11-23 20:39:25.971643032,Manchester,Monitor,Technology,1330,141,5
2139,2024-11-24 11:16:09.808173472,Liverpool,Laptop,Technology,182,26,2
2140,2024-11-25 01:52:53.644703912,Birmingham,Desk,Furniture,1349,247,4
2141,2024-11-25 16:29:37.481234360,Birmingham,Laptop,Technology,1021,257,2
2142,2024-11-26 07:06:21.317764800,London,Notebook,Office Supplies,562,77,2
2143,2024-11-26 21:43:05.154295240,Birmingham,Chair,Furniture,362,88,3
2144,2024-11-27 12:19:48.990825680,London,Monitor,Technology,625,170,4
2145,2024-11-28 02:56:32.827356128,London,Desk,Furniture,935,178,5
2146,2024-11-28 17:33:16.663886568,Manchester,Chair,Furniture,1357,358,2
2147,2024-11-29 08:10:00.500417008,Birmingham,Phone,Technology,1194,251,3
2148,2024-11-29 22:46:44.336947448,London,Tablet,Technology,1180,268,4
2149,2024-11-30 13:23:28.173477896,Manchester,Laptop,Technology,736,151,4
2150,2024-12-01 04:00:12.010008336,Leeds,Printer,Office Supplies,1277,245,1
2151,2024-12-01 18:36:55.846538776,Manchester,Printer,Office Supplies,214,31,1
2152,2024-12-02 09:13:39.683069216,Manchester,Monitor,Technology,354,56,2
2153,2024-12-02 23:50:23.519599664,London,Phone,Technology,205,32,1
2154,2024-12-03 14:27:07.356130104,Liverpool,Notebook,Office Supplies,1440,306,2
2155,2024-12-04 05:03:51.192660544,Liverpool,Laptop,Technology,669,82,5
2156,2024-12-04 19:40:35.029190992,Liverpool,Phone,Technology,1324,375,2
2157,2024-12-05 10:17:18.865721432,Manchester,Laptop,Technology,1006,245,1
2158,2024-12-06 00:54:02.702251872,London,Monitor,Technology,383,69,5
2159,2024-12-06 15:30:46.538782312,Birmingham,Monitor,Technology,1018,134,1
2160,2024-12-07 06:07:30.375312760,Manchester,Notebook,Office Supplies,560,154,2
2161,2024-12-07 20:44:14.211843200,Manchester,Printer,Office Supplies,1366,361,3
2162,2024-12-08 11:20:58.048373640,London,Phone,Technology,1093,267,4
2163,2024-12-09 01:57:41.884904080,Leeds,Desk,Furniture,331,51,1
2164,2024-12-09 16:34:25.721434528,Manchester,Printer,Office Supplies,846,152,2
2165,2024-12-10 07:11:09.557964968,Leeds,Phone,Technology,1074,129,5
2166,2024-12-10 21:47:53.394495408,Leeds,Printer,Office Supplies,168,23,1
2167,2024-12-11 12:24:37.231025848,Liverpool,Desk,Furniture,1108,284,1
2168,2024-12-12 03:01:21.067556296,London,Tablet,Technology,247,60,4
2169,2024-12-12 17:38:04.904086736,Leeds,Tablet,Technology,534,116,2
2170,2024-12-13 08:14:48.740617176,London,Notebook,Office Supplies,1132,315,3
2171,2024-12-13 22:51:32.577147616,Liverpool,Tablet,Technology,886,191,5
2172,2024-12-14 13:28:16.413678064,London,Tablet,Technology,1234,238,2
2173,2024-12-15 04:05:00.250208504,Manchester,Chair,Furniture,1058,177,5
2174,2024-12-15 18:41:44.086738944,Leeds,Laptop,Technology,740,213,1
2175,2024-12-16 09:18:27.923269384,London,Chair,Furniture,1279,149,4
2176,2024-12-16 23:55:11.759799832,Birmingham,Chair,Furniture,1085,310,4
2177,2024-12-17 14:31:55.596330272,London,Notebook,Office Supplies,539,143,3
2178,2024-12-18 05:08:39.432860712,Leeds,Chair,Furniture,325,40,4
2179,2024-12-18 19:45:23.269391152,Liverpool,Tablet,Technology,742,158,1
2180,2024-12-19 10:22:07.105921600,Liverpool,Desk,Furniture,291,79,3
2181,2024-12-20 00:58:50.942452040,Leeds,Notebook,Office Supplies,1289,276,2
2182,2024-12-20 15:35:34.778982480,Manchester,Notebook,Office Supplies,1324,372,4
2183,2024-12-21 06:12:18.615512920,Manchester,Monitor,Technology,175,50,3
2184,2024-12-21 20:49:02.452043368,Liverpool,Notebook,Office Supplies,266,49,1
2185,2024-12-22 11:25:46.288573808,Liverpool,Monitor,Technology,1379,241,5
2186,2024-12-23 02:02:30.125104248,Leeds,Notebook,Office Supplies,1258,361,5
2187,2024-12-23 16:39:13.961634688,Manchester,Laptop,Technology,1112,261,1
2188,2024-12-24 07:15:57.798165136,Liverpool,Tablet,Technology,1296,159,1
2189,2024-12-24 21:52:41.634695576,Manchester,Notebook,Office Supplies,1257,136,5
2190,2024-12-25 12:29:25.471226016,Liverpool,Tablet,Technology,544,115,3
2191,2024-12-26 03:06:09.307756456,London,Tablet,Technology,476,136,5
2192,2024-12-26 17:42:53.144286904,Birmingham,Printer,Office Supplies,1251,336,1
2193,2024-12-27 08:19:36.980817344,London,Notebook,Office Supplies,968,227,4
2194,2024-12-27 22:56:20.817347784,Liverpool,Phone,Technology,1367,174,2
2195,2024-12-28 13:33:04.653878224,Birmingham,Printer,Office Supplies,200,30,4
2196,2024-12-29 04:09:48.490408672,Birmingham,Phone,Technology,433,119,4
2197,2024-12-29 18:46:32.326939112,Liverpool,Tablet,Technology,357,48,1
2198,2024-12-30 09:23:16.163469552,Liverpool,Tablet,Technology,1409,219,5
2199,2024-12-31 00:00:00.000000000,Manchester,Printer,Office Supplies,795,100,3
